"SUBMITTER_NAME","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","depth_ft","ceratophyllum_demersum","potamogeton_crispus","latitude","longitude","chara_sp","elodea_canadensis","potamogeton_sp","nitella_sp","elodea_sp","potamogeton_pusillus","stuckenia_pectinata","wolffia_sp","substrate","lemna_minor","phalaris_arundinacea","potamogeton_zosteriformis","spirodela_polyrrhiza","wolffia_columbiana","algae","myriophyllum_spicatum","heteranthera_dubia","najas_flexilis","nymphaea_odorata","potamogeton_foliosus","zannichellia_palustris","lemna_trisulca","najas_sp","potamogeton_richardsonii","unk_sp","nuphar_advena","lake_name","nelumbo_lutea","typha_sp","no_veg_found","potamogeton_obtusifolius","potamogeton_epihydrus","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_sp.1","spirodela_polyrrhiza.1"
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","73","2.9","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","74","3.2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"3",NA,NA,"3",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","75","3.5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"3",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","76","4.1","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","77","4.2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","78","3.8","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","79","3.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","80","4.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","81","5.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","82","5.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","83","5.6","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","84","5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","85","5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","86","5.8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","87","5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","88","3.7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"2",NA,NA,"2",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","89","2.8","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"4",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","90","3.9","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","91","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","92","6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","93","7.1","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","94","7.2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","95","7.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","96","7.4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","97","7.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","98","6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","99","4.2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","100","5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","101","8.3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","102","8.7","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","103","8.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","104","8.8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","105","7.9","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","106","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","107","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","108","4.7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"1",NA,NA,"2",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","109","3.3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"4",NA,NA,"4",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","110","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"3",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","111","4.8","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","112","6.7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","113","7.7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0",NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","114","8.3","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","115","8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","116","9.5","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","117","9.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","118","8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","119","7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","120","10.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","121","10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","122","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","123","7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","124","7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","125","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","126","4.9","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","127","2.7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"2",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","128","3.4","5",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"4",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","129","5.8","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","130","6.8","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","131","6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","132","5","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","133","7.4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"62000600",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","134","9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-09-06","5","3/16/2023 14:48","Simba Blood","135","8.3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","1","2.1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","2","2.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","3","2.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","4","4.1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","5","4.9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","6","5.2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","7","4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","8","3.5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,NA,"62000600",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"Ramsey-Washington Metro Watershed District","62000600","2018-07-02","5","3/16/2023 14:42","Simba Blood","9","3.8","2",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,"62000600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
